grade,lesson,title,lemma,pos,sid,definition
5下,1,遊澎湖,的,T,07023406,表在前述情況下。
5下,1,遊澎湖,的,DE,07023406,表在前述情況下。
5下,1,遊澎湖,的,DE,07023406,表在前述情況下。
5下,1,遊澎湖,的,DE,07023406,表在前述情況下。
5下,1,遊澎湖,的,DE,07023406,表在前述情況下。
5下,1,遊澎湖,的,DE,07023406,表在前述情況下。
5下,1,遊澎湖,的,DE,07023406,表在前述情況下。
5下,1,遊澎湖,的,DE,07023406,表在前述情況下。
5下,4,堅持-給孩子的一封信,的,DE,07023406,表在前述情況下。
5下,5,珍‧古德與黑猩猩,的,DE,07023406,表在前述情況下。
5下,5,珍‧古德與黑猩猩,的,DE,07023406,表在前述情況下。
5下,5,珍‧古德與黑猩猩,的,DE,07023406,表在前述情況下。
5下,6,往西天取經的玄奘,的,DE,07023406,表在前述情況下。
5下,6,往西天取經的玄奘,的,DE,07023406,表在前述情況下。
5下,6,往西天取經的玄奘,的,T,07023406,表在前述情況下。
5下,6,往西天取經的玄奘,的,DE,07023406,表在前述情況下。
5下,9,跳躍的音符,的,DE,07023406,表在前述情況下。
5下,10,曾侯的編鐘,的,DE,07023406,表在前述情況下。
5下,10,曾侯的編鐘,的,DE,07023406,表在前述情況下。
5下,11,埃及的金字塔,的,DE,07023406,表在前述情況下。
5下,11,埃及的金字塔,的,T,07023406,表在前述情況下。
5下,11,埃及的金字塔,的,DE,07023406,表在前述情況下。
5下,11,埃及的金字塔,的,DE,07023406,表在前述情況下。
5下,11,埃及的金字塔,的,DE,07023406,表在前述情況下。
5下,12,偷火的普羅米修斯,的,DE,07023406,表在前述情況下。
5下,12,偷火的普羅米修斯,的,DE,07023406,表在前述情況下。
5下,12,偷火的普羅米修斯,的,DE,07023406,表在前述情況下。
5下,13,鄭教授訪問記,的,DE,07023406,表在前述情況下。
5下,13,鄭教授訪問記,的,DE,07023406,表在前述情況下。
5下,13,鄭教授訪問記,的,DE,07023406,表在前述情況下。
5下,13,鄭教授訪問記,的,DE,07023406,表在前述情況下。
5下,13,鄭教授訪問記,的,DE,07023406,表在前述情況下。
5下,13,鄭教授訪問記,的,DE,07023406,表在前述情況下。
5下,14,不會飛的鳥,的,DE,07023406,表在前述情況下。
5下,14,不會飛的鳥,的,DE,07023406,表在前述情況下。
5下,14,不會飛的鳥,的,DE,07023406,表在前述情況下。
5下,14,不會飛的鳥,的,DE,07023406,表在前述情況下。
5下,14,不會飛的鳥,的,DE,07023406,表在前述情況下。
5下,14,不會飛的鳥,的,DE,07023406,表在前述情況下。
5下,14,不會飛的鳥,的,DE,07023406,表在前述情況下。
5下,14,不會飛的鳥,的,T,07023406,表在前述情況下。
5下,14,不會飛的鳥,的,DE,07023406,表在前述情況下。
5下,附錄四,早發白帝城,的,DE,07023406,表在前述情況下。
5下,附錄四,早發白帝城,的,DE,07023406,表在前述情況下。
5下,附錄四,早發白帝城,的,DE,07023406,表在前述情況下。
5下,8,武王伐紂,的,DE,07023406,表在前述情況下。
5下,20,少年時代的史懷哲,的,DE,07023406,表在前述情況下。
5下,20,少年時代的史懷哲,的,DE,07023406,表在前述情況下。
5下,20,少年時代的史懷哲,的,DE,07023406,表在前述情況下。
5下,20,少年時代的史懷哲,的,DE,07023406,表在前述情況下。
5下,20,少年時代的史懷哲,的,DE,07023406,表在前述情況下。
5下,16,揭開天空的祕密,的,DE,07023406,表在前述情況下。
5下,21,太空英雄,的,DE,07023406,表在前述情況下。
5下,21,太空英雄,的,DE,07023406,表在前述情況下。
5下,12,母親節的禮物,的,DE,07023406,表在前述情況下。
5下,12,母親節的禮物,的,DE,07023406,表在前述情況下。
5下,12,母親節的禮物,的,DE,07023406,表在前述情況下。
5下,11,埃及的金字塔,的,DE,09003002,表對推論的肯定。
5下,11,埃及的金字塔,的,DE,09003002,表對推論的肯定。
5下,20,少年時代的史懷哲,的,DE,09003002,表對推論的肯定。
5下,16,揭開天空的祕密,的,T,09003002,表對推論的肯定。
5下,1,遊澎湖,的,DE,07023407,表肯定或加強的語氣。
5下,4,堅持-給孩子的一封信,的,DE,07023407,表肯定或加強的語氣。
5下,4,堅持-給孩子的一封信,的,DE,07023407,表肯定或加強的語氣。
5下,4,堅持-給孩子的一封信,的,T,07023407,表肯定或加強的語氣。
5下,4,堅持-給孩子的一封信,的,T,07023407,表肯定或加強的語氣。
5下,5,珍‧古德與黑猩猩,的,DE,07023407,表肯定或加強的語氣。
5下,5,珍‧古德與黑猩猩,的,DE,07023407,表肯定或加強的語氣。
5下,5,珍‧古德與黑猩猩,的,DE,07023407,表肯定或加強的語氣。
5下,6,往西天取經的玄奘,的,DE,07023407,表肯定或加強的語氣。
5下,6,往西天取經的玄奘,的,T,07023407,表肯定或加強的語氣。
5下,6,往西天取經的玄奘,的,DE,07023407,表肯定或加強的語氣。
5下,6,往西天取經的玄奘,的,DE,07023407,表肯定或加強的語氣。
5下,6,往西天取經的玄奘,的,DE,07023407,表肯定或加強的語氣。
5下,6,往西天取經的玄奘,的,DE,07023407,表肯定或加強的語氣。
5下,10,曾侯的編鐘,的,DE,07023407,表肯定或加強的語氣。
5下,10,曾侯的編鐘,的,DE,07023407,表肯定或加強的語氣。
5下,11,埃及的金字塔,的,DE,07023407,表肯定或加強的語氣。
5下,11,埃及的金字塔,的,DE,07023407,表肯定或加強的語氣。
5下,11,埃及的金字塔,的,DE,07023407,表肯定或加強的語氣。
5下,11,埃及的金字塔,的,T,07023407,表肯定或加強的語氣。
5下,12,偷火的普羅米修斯,的,DE,07023407,表肯定或加強的語氣。
5下,13,鄭教授訪問記,的,T,07023407,表肯定或加強的語氣。
5下,13,鄭教授訪問記,的,DE,07023407,表肯定或加強的語氣。
5下,13,鄭教授訪問記,的,T,07023407,表肯定或加強的語氣。
5下,13,鄭教授訪問記,的,T,07023407,表肯定或加強的語氣。
5下,13,鄭教授訪問記,的,T,07023407,表肯定或加強的語氣。
5下,14,不會飛的鳥,的,DE,07023407,表肯定或加強的語氣。
5下,14,不會飛的鳥,的,DE,07023407,表肯定或加強的語氣。
5下,14,不會飛的鳥,的,DE,07023407,表肯定或加強的語氣。
5下,附錄四,早發白帝城,的,T,07023407,表肯定或加強的語氣。
5下,附錄四,早發白帝城,的,DE,07023407,表肯定或加強的語氣。
5下,8,武王伐紂,的,DE,07023407,表肯定或加強的語氣。
5下,8,武王伐紂,的,DE,07023407,表肯定或加強的語氣。
5下,16,揭開天空的祕密,的,T,07023407,表肯定或加強的語氣。
5下,16,揭開天空的祕密,的,T,07023407,表肯定或加強的語氣。
5下,16,揭開天空的祕密,的,T,07023407,表肯定或加強的語氣。
5下,16,揭開天空的祕密,的,DE,07023407,表肯定或加強的語氣。
5下,16,揭開天空的祕密,的,DE,07023407,表肯定或加強的語氣。
5下,16,揭開天空的祕密,的,T,07023407,表肯定或加強的語氣。
5下,21,太空英雄,的,DE,07023407,表肯定或加強的語氣。
5下,12,母親節的禮物,的,DE,07023407,表肯定或加強的語氣。
5下,1,遊澎湖,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,1,遊澎湖,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,1,遊澎湖,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,1,遊澎湖,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,1,遊澎湖,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,4,堅持-給孩子的一封信,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,4,堅持-給孩子的一封信,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,4,堅持-給孩子的一封信,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,4,堅持-給孩子的一封信,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,4,堅持-給孩子的一封信,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,4,堅持-給孩子的一封信,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,4,堅持-給孩子的一封信,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,4,堅持-給孩子的一封信,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,5,珍‧古德與黑猩猩,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,5,珍‧古德與黑猩猩,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,5,珍‧古德與黑猩猩,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,6,往西天取經的玄奘,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,6,往西天取經的玄奘,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,9,跳躍的音符,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,9,跳躍的音符,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,9,跳躍的音符,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,9,跳躍的音符,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,9,跳躍的音符,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,9,跳躍的音符,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,10,曾侯的編鐘,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,10,曾侯的編鐘,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,10,曾侯的編鐘,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,10,曾侯的編鐘,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,10,曾侯的編鐘,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,10,曾侯的編鐘,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,10,曾侯的編鐘,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,11,埃及的金字塔,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,11,埃及的金字塔,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,11,埃及的金字塔,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,11,埃及的金字塔,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,12,偷火的普羅米修斯,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,12,偷火的普羅米修斯,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,12,偷火的普羅米修斯,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,12,偷火的普羅米修斯,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,12,偷火的普羅米修斯,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,12,偷火的普羅米修斯,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,12,偷火的普羅米修斯,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,12,偷火的普羅米修斯,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,12,偷火的普羅米修斯,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,12,偷火的普羅米修斯,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,13,鄭教授訪問記,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,13,鄭教授訪問記,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,13,鄭教授訪問記,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,13,鄭教授訪問記,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,13,鄭教授訪問記,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,14,不會飛的鳥,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,14,不會飛的鳥,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,14,不會飛的鳥,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,14,不會飛的鳥,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,14,不會飛的鳥,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,8,武王伐紂,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,8,武王伐紂,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,8,武王伐紂,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,8,武王伐紂,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,8,武王伐紂,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,8,武王伐紂,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,8,武王伐紂,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,8,武王伐紂,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,8,武王伐紂,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,20,少年時代的史懷哲,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,20,少年時代的史懷哲,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,20,少年時代的史懷哲,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,16,揭開天空的祕密,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,16,揭開天空的祕密,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,16,揭開天空的祕密,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,21,太空英雄,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,21,太空英雄,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,21,太空英雄,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,21,太空英雄,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,21,太空英雄,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,21,太空英雄,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,12,母親節的禮物,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,12,母親節的禮物,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,12,母親節的禮物,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,12,母親節的禮物,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
5下,12,母親節的禮物,的,DE,07023402,表領屬關係，用於修飾語和中心語間。
6上,7,夜夜夢臺灣──愛國詩人丘逢甲,的,DE,07023408,列舉相類似的事物。
6上,7,夜夜夢臺灣──愛國詩人丘逢甲,的,DE,07023408,列舉相類似的事物。
6上,8,竹枝詞二首題解,的,DE,07023408,列舉相類似的事物。
6上,8,竹枝詞二首題解,的,DE,07023408,列舉相類似的事物。
6上,8,竹枝詞二首題解,的,DE,07023408,列舉相類似的事物。
6上,8,竹枝詞二首題解,的,DE,07023408,列舉相類似的事物。
6上,8,竹枝詞二首題解,的,DE,07023408,列舉相類似的事物。
6上,8,竹枝詞二首題解,的,DE,07023408,列舉相類似的事物。
6上,8,竹枝詞二首題解,的,DE,07023408,列舉相類似的事物。
6上,8,竹枝詞二首題解,的,DE,07023408,列舉相類似的事物。
6上,8,竹枝詞二首題解,的,DE,07023408,列舉相類似的事物。
6上,8,竹枝詞二首題解,的,DE,07023408,列舉相類似的事物。
6上,8,竹枝詞二首題解,的,DE,07023408,列舉相類似的事物。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,07023408,列舉相類似的事物。
6上,9,人生百態　盡在掌中──話說布袋戲,的,T,07023408,列舉相類似的事物。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,07023408,列舉相類似的事物。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,07023408,列舉相類似的事物。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,07023408,列舉相類似的事物。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,07023408,列舉相類似的事物。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,07023408,列舉相類似的事物。
6上,9,人生百態　盡在掌中──話說布袋戲,的,T,07023408,列舉相類似的事物。
6上,9,人生百態　盡在掌中──話說布袋戲,的,T,07023408,列舉相類似的事物。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,07023408,列舉相類似的事物。
6上,10,卑南文化公園,的,DE,07023408,列舉相類似的事物。
6上,10,卑南文化公園,的,DE,07023408,列舉相類似的事物。
6上,10,卑南文化公園,的,DE,07023408,列舉相類似的事物。
6上,10,卑南文化公園,的,DE,07023408,列舉相類似的事物。
6上,10,卑南文化公園,的,DE,07023408,列舉相類似的事物。
6上,10,卑南文化公園,的,DE,07023408,列舉相類似的事物。
6上,10,卑南文化公園,的,DE,07023408,列舉相類似的事物。
6上,10,卑南文化公園,的,DE,07023408,列舉相類似的事物。
6上,10,卑南文化公園,的,DE,07023408,列舉相類似的事物。
6上,10,卑南文化公園,的,DE,07023408,列舉相類似的事物。
6上,10,卑南文化公園,的,DE,07023408,列舉相類似的事物。
6上,10,卑南文化公園,的,DE,07023408,列舉相類似的事物。
6上,10,卑南文化公園,的,DE,07023408,列舉相類似的事物。
6上,10,卑南文化公園,的,DE,07023408,列舉相類似的事物。
6上,10,卑南文化公園,的,DE,07023408,列舉相類似的事物。
6上,10,卑南文化公園,的,DE,07023408,列舉相類似的事物。
6上,10,卑南文化公園,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,T,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,11,一截樹幹|車輪的誕生,的,DE,07023408,列舉相類似的事物。
6上,13,二十一世紀的生活──舅舅的來信,的,DE,07023408,列舉相類似的事物。
6上,13,二十一世紀的生活──舅舅的來信,的,DE,07023408,列舉相類似的事物。
6上,13,二十一世紀的生活──舅舅的來信,的,DE,07023408,列舉相類似的事物。
6上,13,二十一世紀的生活──舅舅的來信,的,DE,07023408,列舉相類似的事物。
6上,13,二十一世紀的生活──舅舅的來信,的,DE,07023408,列舉相類似的事物。
6上,13,二十一世紀的生活──舅舅的來信,的,DE,07023408,列舉相類似的事物。
6上,13,二十一世紀的生活──舅舅的來信,的,DE,07023408,列舉相類似的事物。
6上,13,二十一世紀的生活──舅舅的來信,的,T,07023408,列舉相類似的事物。
6上,14,讓路給綠蠵龜,的,DE,07023408,列舉相類似的事物。
6上,14,讓路給綠蠵龜,的,DE,07023408,列舉相類似的事物。
6上,14,讓路給綠蠵龜,的,DE,07023408,列舉相類似的事物。
6上,14,讓路給綠蠵龜,的,DE,07023408,列舉相類似的事物。
6上,14,讓路給綠蠵龜,的,DE,07023408,列舉相類似的事物。
6上,14,讓路給綠蠵龜,的,DE,07023408,列舉相類似的事物。
6上,14,讓路給綠蠵龜,的,DE,07023408,列舉相類似的事物。
6上,14,讓路給綠蠵龜,的,DE,07023408,列舉相類似的事物。
6上,14,讓路給綠蠵龜,的,DE,07023408,列舉相類似的事物。
6上,14,讓路給綠蠵龜,的,DE,07023408,列舉相類似的事物。
6上,14,讓路給綠蠵龜,的,DE,07023408,列舉相類似的事物。
6上,14,讓路給綠蠵龜,的,DE,07023408,列舉相類似的事物。
6上,14,讓路給綠蠵龜,的,DE,07023408,列舉相類似的事物。
6上,15,震不碎的桃花源,的,DE,07023408,列舉相類似的事物。
6上,15,震不碎的桃花源,的,DE,07023408,列舉相類似的事物。
6上,15,震不碎的桃花源,的,DE,07023408,列舉相類似的事物。
6上,15,震不碎的桃花源,的,DE,07023408,列舉相類似的事物。
6上,15,震不碎的桃花源,的,DE,07023408,列舉相類似的事物。
6上,15,震不碎的桃花源,的,DE,07023408,列舉相類似的事物。
6上,15,震不碎的桃花源,的,DE,07023408,列舉相類似的事物。
6上,12,網路,的,DE,07023408,列舉相類似的事物。
6上,12,網路,的,DE,07023408,列舉相類似的事物。
6上,12,網路,的,DE,07023408,列舉相類似的事物。
6上,12,網路,的,DE,07023408,列舉相類似的事物。
6上,12,網路,的,DE,07023408,列舉相類似的事物。
6上,12,網路,的,DE,07023408,列舉相類似的事物。
6上,12,網路,的,DE,07023408,列舉相類似的事物。
6上,12,網路,的,DE,07023408,列舉相類似的事物。
6上,17,菜根譚的智慧,的,DE,07023408,列舉相類似的事物。
6上,17,菜根譚的智慧,的,DE,07023408,列舉相類似的事物。
6上,17,菜根譚的智慧,的,DE,07023408,列舉相類似的事物。
6上,17,菜根譚的智慧,的,DE,07023408,列舉相類似的事物。
6上,18,旗亭畫壁,的,DE,07023408,列舉相類似的事物。
6上,18,旗亭畫壁,的,DE,07023408,列舉相類似的事物。
6上,18,旗亭畫壁,的,DE,07023408,列舉相類似的事物。
6上,18,旗亭畫壁,的,T,07023408,列舉相類似的事物。
6上,19,草船借箭,的,DE,07023408,列舉相類似的事物。
6上,14,萬里長城,的,DE,07023408,列舉相類似的事物。
6上,14,萬里長城,的,DE,07023408,列舉相類似的事物。
6上,14,萬里長城,的,DE,07023408,列舉相類似的事物。
6上,14,萬里長城,的,DE,07023408,列舉相類似的事物。
6上,14,萬里長城,的,DE,07023408,列舉相類似的事物。
6上,14,萬里長城,的,DE,07023408,列舉相類似的事物。
6上,14,萬里長城,的,DE,07023408,列舉相類似的事物。
6上,14,萬里長城,的,DE,07023408,列舉相類似的事物。
6上,19,張騫通西域 ,的,DE,07023408,列舉相類似的事物。
6上,19,張騫通西域 ,的,DE,07023408,列舉相類似的事物。
6上,7,夜夜夢臺灣──愛國詩人丘逢甲,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,7,夜夜夢臺灣──愛國詩人丘逢甲,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,7,夜夜夢臺灣──愛國詩人丘逢甲,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,7,夜夜夢臺灣──愛國詩人丘逢甲,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,7,夜夜夢臺灣──愛國詩人丘逢甲,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,8,竹枝詞二首題解,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,8,竹枝詞二首題解,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,8,竹枝詞二首題解,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,8,竹枝詞二首題解,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,8,竹枝詞二首題解,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,8,竹枝詞二首題解,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,10,卑南文化公園,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,13,二十一世紀的生活──舅舅的來信,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,14,讓路給綠蠵龜,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,14,讓路給綠蠵龜,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,15,震不碎的桃花源,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,15,震不碎的桃花源,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,15,震不碎的桃花源,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,15,震不碎的桃花源,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,15,震不碎的桃花源,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,17,菜根譚的智慧,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,17,菜根譚的智慧,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,18,旗亭畫壁,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,18,旗亭畫壁,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,18,旗亭畫壁,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,18,旗亭畫壁,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,18,旗亭畫壁,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,18,旗亭畫壁,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,18,旗亭畫壁,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,14,萬里長城,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,14,萬里長城,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,19,張騫通西域 ,的,DE,07023401,表一般的修飾關係，用於修飾語和中心語間。
6上,7,夜夜夢臺灣──愛國詩人丘逢甲,的,DE,09002801,表以前述動作的狀態。
6上,7,夜夜夢臺灣──愛國詩人丘逢甲,的,DE,09002801,表以前述動作的狀態。
6上,7,夜夜夢臺灣──愛國詩人丘逢甲,的,DE,09002801,表以前述動作的狀態。
6上,7,夜夜夢臺灣──愛國詩人丘逢甲,的,DE,09002801,表以前述動作的狀態。
6上,8,竹枝詞二首題解,的,DE,09002801,表以前述動作的狀態。
6上,8,竹枝詞二首題解,的,DE,09002801,表以前述動作的狀態。
6上,8,竹枝詞二首題解,的,DE,09002801,表以前述動作的狀態。
6上,8,竹枝詞二首題解,的,DE,09002801,表以前述動作的狀態。
6上,8,竹枝詞二首題解,的,DE,09002801,表以前述動作的狀態。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,09002801,表以前述動作的狀態。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,09002801,表以前述動作的狀態。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,09002801,表以前述動作的狀態。
6上,9,人生百態　盡在掌中──話說布袋戲,的,DE,09002801,表以前述動作的狀態。
